Date,Open,High,Low,Close,Volume,avg_sentiment,news_count,news_log1p,MA7,MA30,RSI14,MACD_diff,ATR14,BB_UP,BB_LO,BB_WIDTH,ROC10,VOL14,lag_1_Close,lag_3_Close,lag_7_Close,lag_1_avg_sentiment,lag_3_avg_sentiment,sent_mean_3d,sent_mean_7d,lag_ret_1d,lag_ret_2d,dayofweek,logret_h1,bin_h1_thr2,bin_h1_thr3,logret_h3,bin_h3_thr2,bin_h3_thr3,logret_h5,bin_h5_thr2,bin_h5_thr3
2018-02-09,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,-0.3804,0,0.0,821.2162824358259,1047.2242716471353,42.78866861917643,-27.5736098460604,146.27208600725447,1274.3734894247343,689.1283172158908,585.2451722088435,-0.1748293986675551,0.10033767742515083,817.8070068359375,793.1220092773438,915.7849731445312,-0.3804,0.0,-0.2536,-0.05414285714285715,0.07717330715965875,-0.04652399900970838,4,-0.02688951953855484,0,0,-0.017298460030262437,0,0,0.043932497501484764,1,1
2018-02-10,882.4669799804688,917.4000244140624,825.5770263671875,860.4149780273438,2930530048,-0.3804,0,0.0,806.4157104492188,1037.4071024576822,39.36189395796843,-20.547813771451786,147.1265869140625,1267.8974232515852,676.6878855863055,591.2095376652798,-0.23061142890076802,0.09906130187947308,883.864990234375,757.0679931640625,964.0189819335938,-0.3804,0.0,-0.3804,-0.16302857142857144,0.07767794919184468,0.07717330715965875,5,-0.05464399013748608,0,0,-0.017772904456483014,0,0,0.08524287686405727,1,1
2018-02-11,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112,-0.3804,0,0.0,803.555419921875,1022.1224365234375,29.769989090991317,-17.59729774787597,141.51893833705356,1266.2387222689183,659.4865829068628,606.7521393620555,-0.21424787811312895,0.0909950419214414,860.4149780273438,817.8070068359375,834.6820068359375,-0.3804,-0.3804,-0.3804,-0.21737142857142858,-0.026889519538555007,0.07767794919184468,6,0.0642350496457784,1,1,0.1254660071775255,1,1,0.14757780698494344,1,1
2018-02-12,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,-0.3804,0,0.0,827.9491315569196,1004.5320007324219,35.15619028879405,-10.946520824336439,139.63729858398438,1262.9981341346588,650.9749676719819,612.023166462677,-0.05140726732830714,0.0938704402039543,814.6599731445312,883.864990234375,697.9509887695312,-0.3804,-0.3804,-0.3804,-0.27171428571428574,-0.05464399013748622,-0.026889519538555007,0,-0.02736396396477533,0,0,0.07565181735576487,1,1,0.11452349149854546,1,1
2018-02-13,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,0.34,1,0.6931471805599453,835.3971296037946,987.1482666015625,38.34185112787403,-7.24579930355069,133.6524396623884,1252.2676006641304,640.3532977733696,611.9143028907608,-0.12319361812764162,0.09134468188767257,868.7069702148438,860.4149780273438,793.1220092773438,-0.3804,-0.3804,-0.14026666666666665,-0.22314285714285714,0.0642350496457782,-0.05464399013748622,1,0.08859492149652262,1,1,0.11070672130394027,1,1,0.0889846913479458,1,1
2018-02-14,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,0.34,0,0.0,859.1818411690848,974.8696309407552,40.261115020987276,0.9219732851966214,132.7945818219866,1241.3484301753992,638.0255627445227,603.3228674308765,0.10648242870608082,0.09453849359577265,845.2579956054688,814.6599731445312,757.0679931640625,0.34,-0.3804,0.09986666666666667,-0.17457142857142857,-0.027363963964774918,0.0642350496457782,2,0.014420859824017617,0,0,0.05329253396679839,1,1,0.021746314601701584,1,0
2018-02-15,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,-0.10115,2,1.0986122886681098,876.2059849330357,970.9791666666666,44.64372264179951,7.318340737022233,123.10215105329239,1230.5035453480498,637.0510444957001,593.4525008523497,0.3424667752609065,0.09289027038998117,923.5609741210938,868.7069702148438,817.8070068359375,0.34,-0.3804,0.19295000000000004,-0.13467857142857143,0.08859492149652226,-0.027363963964774918,3,0.007690939983400131,0,0,-0.014031089972594325,0,0,-0.04541955642711868,0,0
2018-02-16,934.7860107421876,950.0050048828124,917.8480224609376,944.2100219726562,2369449984,-0.10115,0,0.0,884.8267037527902,968.6445007324219,51.737521168899306,11.857978724599874,105.48407418387274,1211.0603155061758,640.2082819059335,570.8520336002423,0.19049781865589255,0.08694554471231915,936.9760131835938,845.2579956054688,883.864990234375,-0.10115,0.34,0.0459,-0.09478571428571428,0.01442085982401764,0.08859492149652226,4,0.031180734159380465,1,1,-0.00036548520571616906,0,0,-0.10514638128229095,0,0
2018-02-17,944.7479858398438,976.594970703125,940.7540283203124,974.114990234375,2525720064,-0.10115,0,0.0,901.069562639509,966.5723327636719,50.63127827314767,16.415660268023196,97.74035644531247,1156.1217119357555,667.9573835232288,488.16432841252663,0.2866941926354516,0.08625308540421872,944.2100219726562,923.5609741210938,860.4149780273438,-0.10115,0.34,-0.10115,-0.05489285714285714,0.0076909399834006464,0.01442085982401764,5,-0.05290276411537499,0,0,-0.08429123056989932,0,0,-0.18098895304039503,0,0
2018-02-18,973.3489990234376,982.9329833984376,915.4450073242188,923.9210205078124,2567290112,0.4588,1,0.6931471805599453,916.6782836914062,962.7330342610677,56.19281011700878,15.596588257985509,90.8489292689732,1107.7295455391884,690.505653435421,417.2238921037674,0.12975434642266737,0.0785308497101425,974.114990234375,936.9760131835938,814.6599731445312,-0.10115,-0.10115,0.0855,0.06499285714285714,0.031180734159380386,0.0076909399834006464,6,0.02135654475027828,1,0,-0.08342435132629646,0,0,-0.06683506751988805,0,0
2018-02-19,921.6680297851562,957.7769775390624,921.5540161132812,943.864990234375,2169019904,0.4588,0,0.0,927.4151436941964,955.6901997884114,70.36662971505811,15.890900055260822,78.29006958007812,1086.509064196275,698.9996333134906,387.5094308827844,0.06788367076751145,0.060490007265894076,923.9210205078124,944.2100219726562,868.7069702148438,0.4588,-0.10115,0.27215,0.18487857142857145,-0.05290276411537498,0.031180734159380386,0,-0.05274501120480265,0,0,-0.14944273367529842,0,0,-0.11596832046053347,0,0
2018-02-20,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,2545260032,0.4588,0,0.0,934.5741402762277,950.5499003092448,59.17786758404783,12.463859838276264,67.59657069614954,1043.8064942774342,719.4082945409252,324.398199736509,0.040626900443419434,0.05399241136739541,943.864990234375,974.114990234375,845.2579956054688,0.4588,-0.10115,0.4588,0.20185,0.021356544750277706,-0.05290276411537498,1,-0.052035884871772124,0,0,-0.03544660106536377,0,0,-0.05812637877975037,0,0
2018-02-21,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,0.4588,0,0.0,924.0612880161831,945.4402669270834,58.201373904690485,7.053047099702635,64.31406947544642,1017.463037874308,727.0698478678795,290.39319000642854,0.04334450730401285,0.05442368656155961,895.3709716796875,923.9210205078124,923.5609741210938,0.4588,0.4588,0.4588,0.21882142857142858,-0.05274501120480224,0.021356544750277706,2,-0.0446618375987236,0,0,-0.011187424383958738,0,0,0.022503306986187424,1,0
2018-02-22,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,-0.0772,1,0.6931471805599453,906.3282819475446,939.6607991536458,49.54290028526423,1.194435214292458,63.17228480747767,1013.1165298683592,721.1223556296876,291.9941742386716,-0.064304767231122,0.052089002526256374,849.9710083007812,943.864990234375,936.9760131835938,0.4588,0.4588,0.2801333333333333,0.22224285714285713,-0.05203588487177235,-0.05274501120480224,3,0.06125112140513199,1,1,0.03857134369074532,1,1,0.07740798367570231,1,1
2018-02-23,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,-0.0772,0,0.0,894.896711077009,933.1744323730469,48.136957500432,1.0055018939566622,62.91206577845981,1000.8193673026753,723.4365225899028,277.38284471277257,0.02239674794188362,0.050187364715819804,812.844970703125,895.3709716796875,944.2100219726562,-0.0772,0.4588,0.10146666666666666,0.2256642857142857,-0.04466183759872333,-0.05203588487177235,4,-0.02777670819036704,0,0,0.005914023179779086,0,0,-0.010457364124344249,0,0
2018-02-24,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968,-0.0772,0,0.0,875.8110002790179,925.9905985514323,48.116546828253554,-0.4096520292413395,60.70906720842634,1000.892365645679,723.9468250281492,276.9455406175298,-0.08991930343493226,0.05022238815261165,864.1890258789062,849.9710083007812,974.114990234375,-0.0772,0.4588,-0.0772,0.2290857142857143,0.06125112140513167,-0.04466183759872333,5,0.0050969304759804854,0,0,0.043933570460937425,1,1,0.03700395276706233,1,1
2018-02-25,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000,-0.0772,0,0.0,864.5094255719866,918.9785970052084,53.096604315579846,-0.7333430181643124,57.749925885881694,985.1672437745505,754.357847778184,230.80939599636645,-0.09836539498150498,0.047882301592806376,840.5150146484375,812.844970703125,923.9210205078124,-0.0772,-0.0772,-0.0772,0.15251428571428569,-0.02777670819036704,0.06125112140513167,6,0.028593800894165813,1,0,0.01222241359004245,0,0,0.014154660095540714,0,0
2018-02-26,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,-0.0772,0,0.0,853.8594273158482,911.0534322102865,50.06648329148486,0.9354700565559106,56.092498779296875,983.210663875706,763.9337269934346,219.27693688227146,-0.07932029716733813,0.04507956212430388,844.8099975585938,864.1890258789062,943.864990234375,-0.0772,-0.0772,-0.0772,0.07594285714285713,0.005096930475980699,-0.02777670819036704,0,0.0102428390907912,0,0,0.0033132213969161504,0,0,-0.014005148591281186,0,0
2018-02-27,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,-0.0772,0,0.0,851.4157191685268,898.7952657063802,53.72722276494622,2.77084871943525,55.184640066964285,974.5693420194938,784.6947509980843,189.87459102140951,-0.09839698243723327,0.04439594841238603,869.3150024414062,840.5150146484375,895.3709716796875,-0.0772,-0.0772,-0.0772,-0.0006285714285714347,0.028593800894165966,0.005096930475980699,1,-0.02661422639491456,0,0,-0.0246819798894162,0,0,-0.013280899708521152,0,0
2018-02-28,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,-0.0772,0,0.0,852.1625714983259,887.8898986816406,41.180145695249514,2.564908900006813,51.81563459123884,972.7121121914087,790.2911776035131,182.42093458789554,-0.07438086630030982,0.036782125832806545,878.2650146484375,844.8099975585938,849.9710083007812,-0.0772,-0.0772,-0.0772,-0.0772,0.01024283909079049,0.028593800894165966,2,0.019684608701039625,0,0,0.002366238712842309,0,0,-0.0017730342148066845,0,0
2018-03-01,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,-0.0772,0,0.0,860.641863141741,881.2588989257813,41.719421101482645,3.6414472529782103,50.925994873046875,972.2143759246683,789.6224160675192,182.59195985714905,-0.07592714929446454,0.0370260813002185,855.198974609375,869.3150024414062,812.844970703125,-0.0772,-0.0772,-0.0772,-0.0772,-0.026614226394913842,0.01024283909079049,3,-0.01775236219554125,0,0,-0.006351282014646143,0,0,-0.06543966560994977,0,0
2018-03-02,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968,-0.0772,0,0.0,859.5938633510044,872.5436645507813,39.05972744273976,3.392709341863622,50.340209960937514,972.2184042268882,789.26219269694,182.95621152994818,-0.04301897822718004,0.037003368006139827,872.2000122070312,878.2650146484375,864.1890258789062,-0.0772,-0.0772,-0.0772,-0.0772,0.019684608701039608,-0.026614226394913842,4,0.00043399220734377297,0,0,-0.0037052807203050895,0,0,-0.12942564862103062,0,0
2018-03-03,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984,-0.0772,0,0.0,861.9810006277902,866.5581624348958,34.191748817389495,3.321766113240983,48.72635759626117,969.737997222878,795.9990999450908,173.73889727778715,0.008534370248295842,0.03544842299561171,856.85302734375,855.198974609375,840.5150146484375,-0.0772,-0.0772,-0.0772,-0.0772,-0.01775236219554177,0.019684608701039608,5,0.010967087973551266,0,0,-0.04812129562175235,0,0,-0.19607579872406236,0,0
2018-03-04,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,-0.0772,0,0.0,865.104997907366,864.9212626139323,41.29968448171773,3.9379408266817357,45.882215227399556,969.7108904898334,795.8233075082135,173.88758298161997,0.06622789062216072,0.03349706012131034,857.2249755859375,872.2000122070312,844.8099975585938,-0.0772,-0.0772,-0.0772,-0.0772,0.0004339922073439695,-0.01775236219554177,6,-0.01510636090120013,0,0,-0.14082672880192573,0,0,-0.17310896692161343,0,0
2018-03-05,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,-0.0772,0,0.0,862.8720005580357,861.2434305826823,35.99765958749376,3.5109989184780943,44.46628679547992,969.4458501287565,796.9309504083528,172.51489972040372,-0.012155910996588526,0.03276329404474574,866.677978515625,856.85302734375,869.3150024414062,-0.0772,-0.0772,-0.0772,-0.0772,0.01096708797355106,0.0004339922073439695,0,-0.04398202269410346,0,0,-0.19193652579641346,0,0,-0.2173869422087427,0,0
2018-03-06,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,-0.0772,0,0.0,854.1128540039062,860.6523966471354,37.362217976075,0.9296581549379894,42.435926164899556,966.746733857835,788.9690681441181,177.77766571371694,-0.028035223009980847,0.031952437489694265,853.6840209960938,857.2249755859375,878.2650146484375,-0.0772,-0.0772,-0.0772,-0.0772,-0.015106360901199878,0.01096708797355106,1,-0.08173834520662224,0,0,-0.1140205833263098,0,0,-0.12170112670813793,0,0
2018-03-07,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,-0.0772,0,0.0,839.4888567243304,862.4817301432291,35.23618694584982,-4.616590794923756,43.66792515345982,969.1463936827272,768.1549063661009,200.99148731662626,-0.10887537336449504,0.03559407031797044,816.9509887695312,866.677978515625,855.198974609375,-0.0772,-0.0772,-0.0772,-0.0772,-0.04398202269410323,-0.015106360901199878,2,-0.06621615789568791,0,0,-0.09166657430801706,0,0,-0.07300189033463632,0,0
2018-03-08,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,-0.0772,0,0.0,815.545427594866,859.5308634440104,34.08520322705289,-10.706176864236614,43.97792707170759,974.8189069265167,738.5209917551239,236.2979151713928,-0.18948136599279208,0.03752944762062284,752.8309936523438,853.6840209960938,872.2000122070312,-0.0772,-0.0772,-0.0772,-0.0772,-0.08173834520662204,-0.04398202269410323,3,0.03393391977600025,1,1,0.026253376394172283,1,0,-0.01973513189709335,0,0
2018-03-09,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,-0.0772,0,0.0,797.2687116350446,858.5924641927083,28.395379681696596,-12.162398275928204,43.229500906808035,962.1319655958201,726.6880356248829,235.44392997093723,-0.1700500378957036,0.033864885166734006,704.5960083007812,816.9509887695312,856.85302734375,-0.0772,-0.0772,-0.0772,-0.0772,-0.06621615789568835,-0.08173834520662204,4,-0.059384336188329404,0,0,-0.04071965221494876,0,0,-0.17108973779177464,0,0
2018-03-10,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,0.0,1,0.6931471805599453,772.9351457868304,854.228564453125,26.823004912028424,-14.844505638232448,43.54057094029018,963.5538690766189,701.5630315581468,261.99083751847206,-0.19680678410286345,0.035861530156613725,728.916015625,752.8309936523438,857.2249755859375,-0.0772,-0.0772,-0.05146666666666667,-0.06617142857142858,0.033933919776000465,-0.06621615789568835,5,0.05170379280650142,1,1,0.00571528451523578,0,0,-0.11657977747558704,0,0
2018-03-11,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,0.0,0,0.0,752.4581473214286,848.8776977539062,33.294732846635924,-13.112450823991708,46.179356166294646,950.1828055421739,692.8814949949355,257.3013105472385,-0.17067303470053619,0.03986336843129187,686.8900146484375,704.5960083007812,866.677978515625,0.0,-0.0772,-0.025733333333333334,-0.055142857142857146,-0.05938433618832928,0.033933919776000465,6,-0.03303910883312072,0,0,-0.1634091944099466,0,0,-0.18417547705168316,0,0
2018-03-12,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,0.0,0,0.0,730.4791434151786,843.5248982747396,26.627664882503097,-12.500909690364821,47.69170706612723,946.3613321590904,677.1489705752847,269.21236158380566,-0.1832543373023675,0.038569245563210126,723.3389892578125,728.916015625,853.6840209960938,0.0,-0.0772,0.0,-0.044114285714285724,0.05170379280650117,-0.05938433618832928,0,-0.012949399458144831,0,0,-0.13524446144896768,0,0,-0.2358805999602866,0,0
2018-03-13,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,0.0,0,0.0,712.4614345005581,839.3971333821614,24.155605107033892,-11.66963751533207,47.850494384765625,947.4065086096642,660.1893959313514,287.2171126783128,-0.19411234385117193,0.0379070711525306,699.8309936523438,686.8900146484375,816.9509887695312,0.0,0.0,0.0,-0.033085714285714295,-0.03303910883312078,0.05170379280650117,1,-0.11742068611868112,0,0,-0.13818696876041767,0,0,-0.24883463201586878,0,0
2018-03-14,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000,0.0,0,0.0,692.6700090680804,830.9166015625,21.05152912833553,-15.027358623309382,53.11478533063616,960.4589884163433,627.2815206168598,333.17746779948357,-0.2912119254753567,0.045568867058041716,690.8270263671875,723.3389892578125,752.8309936523438,0.0,0.0,0.0,-0.022057142857142862,-0.012949399458144661,-0.03303910883312078,2,-0.004874375872141854,0,0,-0.10551051438346062,0,0,-0.09839556110666633,0,0
2018-03-15,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,0.0,0,0.0,679.3425816127232,823.1181355794271,17.557017260238794,-16.10666581508793,54.023999895368306,963.0351811093238,599.4168269473167,363.6183541620071,-0.28392238688033444,0.044265757464881525,614.291015625,699.8309936523438,704.5960083007812,0.0,0.0,0.0,-0.011028571428571433,-0.11742068611868106,-0.012949399458144661,3,-0.015891906769594708,0,0,-0.12653957002504587,0,0,-0.09271505500698178,0,0
2018-03-16,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,0.0,0,0.0,661.1640101841518,812.3883036295573,17.809890847318357,-16.08906923287941,54.834716796875,965.5022293914672,573.0648787628297,392.43735062863743,-0.2635225075971662,0.044289221442438735,611.3040161132812,690.8270263671875,728.916015625,0.0,0.0,0.0,0.0,-0.004874375872142345,-0.11742068611868106,4,-0.08474423174172407,0,0,-0.07762927846492976,0,0,-0.06867764176781223,0,0
2018-03-17,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,0.0,0,0.0,642.0052926199777,799.5817362467448,15.784124656660907,-17.85298779724971,58.17814418247768,969.7899458535873,539.574061714772,430.2158841388152,-0.26573295153880017,0.04616396761087619,601.666015625,614.291015625,686.8900146484375,0.0,0.0,0.0,0.0,-0.0158919067695944,-0.004874375872142345,5,-0.025903431513727093,0,0,0.007921083504337111,0,0,-0.023941084057574148,0,0
2018-03-18,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,0.0,0,0.0,615.6202915736607,786.0628682454427,13.517075636316932,-18.38257508879275,62.822501046316965,966.5773260997398,509.71957941783836,456.85774668190146,-0.23552791161477193,0.0446846742570858,552.7789916992188,611.3040161132812,723.3389892578125,0.0,0.0,0.0,0.0,-0.08474423174172419,-0.0158919067695944,6,0.03301838479052139,1,1,0.04197002148763903,1,1,0.0018085325869735373,0,0
2018-03-19,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016,0.0,0,0.0,595.1767229352679,772.14990234375,17.342851197787652,-16.012831710798807,64.43514578683036,954.2084393721389,489.9345659989549,464.27387337318396,-0.23622749226296536,0.04791215949191046,538.6439819335938,601.666015625,699.8309936523438,0.0,0.0,0.0,0.0,-0.025903431513726538,-0.08474423174172419,0,0.0008061302275428419,0,0,-0.03105603733436852,0,0,-0.055937706998618816,0,0
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,0.0,0,0.0,576.0835745675223,759.9250345865886,18.9542402612408,-13.03887390043559,64.57800728934151,941.5756740100746,472.7649326793785,468.81074133069615,-0.18884395476597404,0.048353632502975696,556.7260131835938,552.7789916992188,690.8270263671875,0.0,0.0,0.0,0.0,0.03301838479052055,-0.025903431513726538,1,0.008145506469574817,0,0,-0.03201598243109075,0,0,-0.06084013170524864,0,0
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,0.0,0,0.0,568.5751429966518,747.1872680664062,23.370668667984845,-9.550222721394448,60.29050554547991,921.1043388915641,462.18946604007647,458.91487285148764,-0.22341806128095532,0.046612420567857256,557.1749877929688,538.6439819335938,614.291015625,0.0,0.0,0.0,0.0,0.000806130227543278,0.03301838479052055,2,-0.04000767403148597,0,0,-0.06488934369573632,0,0,-0.13671949508403933,0,0
2018-03-22,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,0.0,0,0.0,558.3462873186384,735.3316365559896,25.211961796504568,-7.596804318979039,58.639003208705354,900.9703746504633,450.608330183521,450.36204446694234,-0.2288109111164971,0.04524395186530344,561.7319946289062,556.7260131835938,611.3040161132812,0.0,0.0,0.0,0.0,0.00814550646957457,0.000806130227543278,3,-0.0001538148691795059,0,0,-0.02897796414333739,0,0,-0.18151186287845952,0,0
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,0.0,0,0.0,549.4824305943081,724.9865702311198,19.306936376141792,-5.290123101590325,54.875501360212056,875.8211409385196,443.9969681923396,431.82417274618007,-0.21887969352856518,0.04305101301174297,539.7020263671875,557.1749877929688,601.666015625,0.0,0.0,0.0,0.0,-0.04000767403148586,0.00814550646957457,4,-0.024727854795070878,0,0,-0.0965580061833739,0,0,-0.18991907098932995,0,0
2018-03-24,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,0.0,1,0.6931471805599453,545.7195783342634,715.4397054036458,21.299345355421067,-3.706705353039524,51.58735874720982,843.2695871066854,442.524626760502,400.74496034618346,-0.1430136328084014,0.04173233340635659,539.6190185546875,561.7319946289062,552.7789916992188,0.0,0.0,0.0,0.0,-0.00015381486917931397,-0.04000767403148586,5,-0.004096294479087085,0,0,-0.1566301932142092,0,0,-0.3103810836218019,0,0
